candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S4|уход за цветами в детском саду|commercial_research,S4,уход за цветами в детском саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за цветами в саду|commercial_research,S4,уход за цветами в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за цветами сада|commercial_research,S4,уход за цветами сада,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за чайной розой в саду|commercial_research,S4,уход за чайной розой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за юккой в саду|commercial_research,S4,уход за юккой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за яблоневым садом|commercial_research,S4,уход за яблоневым садом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|фаско надежный уход за садом огородом|commercial_research,S4,фаско надежный уход за садом огородом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|фигурная обрезка деревьев|commercial_research,S4,фигурная обрезка деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|фигурная обрезка кустарников|commercial_research,S4,фигурная обрезка кустарников,commercial_research,SERP-8F99DD3FB843,Q000074,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|фирма уход за садом|commercial_research,S4,фирма уход за садом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|форзиция кустарник обрезка|commercial_research,S4,форзиция кустарник обрезка,commercial_research,SERP-8F99DD3FB843,Q000074,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|формирование и обрезка деревьев|commercial_research,S4,формирование и обрезка деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|формирование и обрезка плодовых деревьев|commercial_research,S4,формирование и обрезка плодовых деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|формирующая обрезка дерева|commercial_research,S4,формирующая обрезка дерева,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|формирующая обрезка плодовых деревьев|commercial_research,S4,формирующая обрезка плодовых деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|фото обрезки деревьев|commercial_research,S4,фото обрезки деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|хороший секатор для обрезки деревьев|commercial_research,S4,хороший секатор для обрезки деревьев,commercial_research,SERP-B592CED7E831,Q000072,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
